841.5500224632,6.6702358784
708.8633880240,6.1257897669
593.4423181622,5.6036138894
512.0916025777,5.1870658547
440.6128390956,4.8493876869
718.1352766771,6.1731937892
539.0396253657,5.4193142226
430.2623455032,4.8139720323
344.5790229480,4.3348464851
274.5931743023,3.8941216831
497.3483532096,5.2564772229
310.5578200531,4.2249079088
214.1707513063,3.5220689151
142.3963946318,2.8823574489
97.5383601191,2.4204609261
67.5024645534,2.0528163720
177.4874176617,3.4240935866
693.5341280719,6.0892682018
478.4575921182,5.1230335826
341.9785421327,4.3481335049
250.3091524339,3.7722627374
186.7915605013,3.2568568659
253.1524269796,3.8213854739
154.8900186456,3.0271846221
97.1987913449,2.4321886899
60.6667444478,1.9977111373
44.0200372776,1.6630564365
56.0474604251,1.9849356518
23.6033565985,1.3485979066
17.1639295889,1.4591459465
287.0749846609,4.0847261479
274.5322092644,4.0613269171
104.4428027219,2.5888253978
74.7831287612,2.3366153978
17.3027177846,1.3956149334
85.4399361882,2.3680605331
62.1480035572,2.1224696593
17.3929472342,1.2480398045
8.3166367667,1.0708493125
21.0185220381,1.2690592891
13.7319971327,1.2460126037
