701.6341800774,6.1106408678
573.0117691382,5.5263187108
457.3257136968,4.9647738696
390.5431223103,4.5653399433
332.9200905383,4.2381303173
533.1225309079,5.3580734166
398.7787882162,4.6938738582
315.6233257113,4.1443681443
253.6871658231,3.7226391297
203.4623296904,3.3640624380
369.4790047090,4.5322856495
235.6047028467,3.6725801120
164.2504510987,3.0809894776
112.6055054146,2.5478543545
79.1937168180,2.1628415856
56.9766221947,1.8630895439
158.5998699415,3.2258130362
402.4411081110,4.7036216931
274.7208337395,3.9296748637
194.9681315392,3.3089092426
140.4836516490,2.8385359733
104.8350130301,2.4754883458
138.3846547376,2.8802740347
88.5933571682,2.3124107631
54.9951567147,1.8337476456
34.8510345542,1.5454897026
25.6932528494,1.2633107361
34.0772423200,1.5636232230
14.3240529345,1.0834883701
11.8767290365,1.2324431155
125.0741323247,2.7613481458
115.6538278468,2.7110722333
45.9824586116,1.7671508416
32.3009826547,1.5965776939
7.8548611366,1.0537110006
26.3157583360,1.4011494874
20.9671580374,1.2918800095
5.9394708273,0.7953912341
3.0858180878,0.7360438322
5.8611472930,0.7147859381
3.3593116913,0.7434414562
